"Mechanism","Intent","Age","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Other specified / NEC","Unintentional","9","2020","--","4,050,595","--","--","--"
"Other specified / NEC","Unintentional","9","2018","--","4,058,207","--","--","--"
"Other specified / NEC","Unintentional","10","2022","--","4,024,547","--","--","--"
"Other specified / NEC","Unintentional","10","2021","--","4,055,389","--","--","--"
"Other specified / NEC","Unintentional","10","2019","--","4,066,272","--","--","--"
"Other specified / NEC","Unintentional","10","2018","--","4,186,406","--","--","--"
"Other specified / NEC","Unintentional","11","2022","--","4,068,564","--","--","--"
"Other specified / NEC","Unintentional","11","2021","--","4,139,966","--","--","--"
"Other specified / NEC","Unintentional","11","2019","--","4,194,335","--","--","--"
"Other specified / NEC","Unintentional","11","2018","--","4,205,105","--","--","--"
"Other specified / NEC","Unintentional","12","2022","--","4,152,811","--","--","--"
"Other specified / NEC","Unintentional","12","2021","--","4,228,509","--","--","--"
"Other specified / NEC","Unintentional","12","2020","--","4,385,948","--","--","--"
"Other specified / NEC","Unintentional","12","2019","--","4,213,041","--","--","--"
"Other specified / NEC","Unintentional","12","2018","--","4,170,603","--","--","--"
"Other specified / NEC","Unintentional","13","2022","--","4,240,884","--","--","--"
"Other specified / NEC","Unintentional","13","2021","--","4,390,229","--","--","--"
"Other specified / NEC","Unintentional","13","2020","--","4,378,112","--","--","--"
"Other specified / NEC","Unintentional","13","2018","--","4,158,257","--","--","--"
"Other specified / NEC","Unintentional","14","2022","--","4,403,033","--","--","--"
"Other specified / NEC","Unintentional","14","2019","--","4,167,472","--","--","--"
"Other specified / NEC","Unintentional","14","2018","--","4,167,471","--","--","--"
"Other specified / NEC","Unintentional","15","2022","--","4,396,566","--","--","--"
"Other specified / NEC","Unintentional","15","2020","--","4,266,157","--","--","--"
"Other specified / NEC","Unintentional","15","2019","--","4,178,242","--","--","--"
"Other specified / NEC","Unintentional","16","2022","--","4,325,808","--","--","--"
"Other specified / NEC","Unintentional","16","2021","--","4,271,255","--","--","--"
"Other specified / NEC","Unintentional","16","2020","--","4,296,018","--","--","--"
"Other specified / NEC","Unintentional","16","2019","--","4,152,752","--","--","--"
"Other specified / NEC","Unintentional","16","2018","--","4,128,089","--","--","--"
"Other specified / NEC","Unintentional","17","2022","--","4,291,066","--","--","--"
"Other specified / NEC","Unintentional","17","2021","--","4,302,359","--","--","--"
"Other specified / NEC","Unintentional","17","2020","--","4,263,694","--","--","--"
"Other specified / NEC","Unintentional","17","2019","--","4,144,536","--","--","--"
"Other specified / NEC","Unintentional","17","2018","--","4,237,764","--","--","--"
"Other specified / NEC","Unintentional","18","2022","--","4,326,642","--","--","--"
"Other specified / NEC","Unintentional","18","2019","--","4,257,953","--","--","--"
"Other specified / NEC","Unintentional","18","2018","--","4,314,459","--","--","--"
"Other specified / NEC","Unintentional","19","2022","--","4,295,710","--","--","--"
"Other specified / NEC","Unintentional","19","2021","--","4,416,896","--","--","--"
"Other specified / NEC","Unintentional","19","2020","--","4,696,335","--","--","--"
"Other specified / NEC","Unintentional","19","2019","--","4,332,940","--","--","--"
"Other specified / NEC","Unintentional","19","2018","--","4,256,433","--","--","--"
"Other specified / NEC","Homicide","1","2022","--","3,588,817","--","--","--"
"Other specified / NEC","Homicide","1","2021","--","3,675,382","--","--","--"
"Other specified / NEC","Homicide","1","2020","--","3,719,267","--","--","--"
"Other specified / NEC","Homicide","1","2019","--","3,842,257","--","--","--"
"Other specified / NEC","Homicide","1","2018","--","3,897,917","--","--","--"
"Other specified / NEC","Homicide","2","2022","--","3,693,362","--","--","--"
"Other specified / NEC","Homicide","2","2021","--","3,725,597","--","--","--"
"Other specified / NEC","Homicide","2","2020","--","3,807,454","--","--","--"
"Other specified / NEC","Homicide","2","2019","--","3,911,822","--","--","--"
"Other specified / NEC","Homicide","2","2018","--","3,996,742","--","--","--"
"Other specified / NEC","Homicide","3","2022","--","3,742,836","--","--","--"
"Other specified / NEC","Homicide","3","2021","--","3,813,656","--","--","--"
"Other specified / NEC","Homicide","3","2020","--","3,885,476","--","--","--"
"Other specified / NEC","Homicide","3","2019","--","4,009,037","--","--","--"
"Other specified / NEC","Homicide","3","2018","--","4,035,053","--","--","--"
"Other specified / NEC","Homicide","4","2022","--","3,830,225","--","--","--"
"Other specified / NEC","Homicide","4","2021","--","3,891,463","--","--","--"
"Other specified / NEC","Homicide","4","2020","--","3,987,970","--","--","--"
"Other specified / NEC","Homicide","4","2019","--","4,045,996","--","--","--"
"Other specified / NEC","Homicide","4","2018","--","4,021,907","--","--","--"
"Other specified / NEC","Homicide","5","2022","--","3,907,298","--","--","--"
"Other specified / NEC","Homicide","5","2021","--","3,993,711","--","--","--"
"Other specified / NEC","Homicide","5","2020","--","4,023,811","--","--","--"
"Other specified / NEC","Homicide","5","2019","--","4,032,231","--","--","--"
"Other specified / NEC","Homicide","5","2018","--","4,012,789","--","--","--"
"Other specified / NEC","Homicide","6","2022","--","4,008,898","--","--","--"
"Other specified / NEC","Homicide","6","2021","--","4,029,311","--","--","--"
"Other specified / NEC","Homicide","6","2019","--","4,022,432","--","--","--"
"Other specified / NEC","Homicide","6","2018","--","4,019,106","--","--","--"
"Other specified / NEC","Homicide","7","2021","--","4,017,311","--","--","--"
"Other specified / NEC","Homicide","7","2019","--","4,027,876","--","--","--"
"Other specified / NEC","Homicide","7","2018","--","4,063,647","--","--","--"
"Other specified / NEC","Homicide","8","2022","--","4,031,341","--","--","--"
"Other specified / NEC","Homicide","8","2021","--","4,004,132","--","--","--"
"Other specified / NEC","Homicide","8","2020","--","4,006,214","--","--","--"
"Other specified / NEC","Homicide","8","2019","--","4,071,894","--","--","--"
"Other specified / NEC","Homicide","8","2018","--","4,059,209","--","--","--"
"Other specified / NEC","Homicide","9","2022","--","4,017,929","--","--","--"
"Other specified / NEC","Homicide","9","2021","--","4,011,235","--","--","--"
"Other specified / NEC","Homicide","9","2020","--","4,050,595","--","--","--"
"Other specified / NEC","Homicide","9","2019","--","4,067,320","--","--","--"
"Other specified / NEC","Homicide","9","2018","--","4,058,207","--","--","--"
"Other specified / NEC","Homicide","10","2022","--","4,024,547","--","--","--"
"Other specified / NEC","Homicide","10","2021","--","4,055,389","--","--","--"
"Other specified / NEC","Homicide","10","2020","--","4,135,255","--","--","--"
"Other specified / NEC","Homicide","10","2019","--","4,066,272","--","--","--"
"Other specified / NEC","Homicide","11","2022","--","4,068,564","--","--","--"
"Other specified / NEC","Homicide","11","2020","--","4,223,965","--","--","--"
"Other specified / NEC","Homicide","11","2019","--","4,194,335","--","--","--"
"Other specified / NEC","Homicide","12","2022","--","4,152,811","--","--","--"
"Other specified / NEC","Homicide","12","2021","--","4,228,509","--","--","--"
"Other specified / NEC","Homicide","12","2020","--","4,385,948","--","--","--"
"Other specified / NEC","Homicide","12","2019","--","4,213,041","--","--","--"
"Other specified / NEC","Homicide","12","2018","--","4,170,603","--","--","--"
"Other specified / NEC","Homicide","13","2022","--","4,240,884","--","--","--"
"Other specified / NEC","Homicide","13","2020","--","4,378,112","--","--","--"
"Other specified / NEC","Homicide","13","2019","--","4,178,933","--","--","--"
"Other specified / NEC","Homicide","13","2018","--","4,158,257","--","--","--"
"Other specified / NEC","Homicide","14","2022","--","4,403,033","--","--","--"
"Other specified / NEC","Homicide","14","2020","--","4,305,343","--","--","--"
"Other specified / NEC","Homicide","14","2019","--","4,167,472","--","--","--"
"Other specified / NEC","Homicide","14","2018","--","4,167,471","--","--","--"
"Other specified / NEC","Homicide","15","2022","--","4,396,566","--","--","--"
"Other specified / NEC","Homicide","15","2021","--","4,309,985","--","--","--"
"Other specified / NEC","Homicide","15","2019","--","4,178,242","--","--","--"
"Other specified / NEC","Homicide","15","2018","--","4,140,321","--","--","--"
"Other specified / NEC","Homicide","16","2020","--","4,296,018","--","--","--"
"Other specified / NEC","Homicide","16","2019","--","4,152,752","--","--","--"
"Other specified / NEC","Homicide","17","2022","--","4,291,066","--","--","--"
"Other specified / NEC","Homicide","17","2021","--","4,302,359","--","--","--"
"Other specified / NEC","Homicide","17","2020","--","4,263,694","--","--","--"
"Other specified / NEC","Homicide","17","2019","--","4,144,536","--","--","--"
"Other specified / NEC","Homicide","17","2018","--","4,237,764","--","--","--"
"Other specified / NEC","Homicide","18","2022","--","4,326,642","--","--","--"
"Other specified / NEC","Homicide","18","2021","--","4,270,802","--","--","--"
"Other specified / NEC","Homicide","18","2020","--","4,410,589","--","--","--"
"Other specified / NEC","Homicide","18","2019","--","4,257,953","--","--","--"
"Other specified / NEC","Homicide","18","2018","--","4,314,459","--","--","--"
"Other specified / NEC","Homicide","19","2022","--","4,295,710","--","--","--"
"Other specified / NEC","Homicide","19","2021","--","4,416,896","--","--","--"
"Other specified / NEC","Homicide","19","2020","--","4,696,335","--","--","--"
"Other specified / NEC","Homicide","19","2019","--","4,332,940","--","--","--"
"Other specified / NEC","Homicide","19","2018","--","4,256,433","--","--","--"
"Other specified / NEC","Legal Intervention","1","2020","--","3,719,267","--","--","--"
"Other specified / NEC","Legal Intervention","5","2022","--","3,907,298","--","--","--"
"Other specified / NEC","Legal Intervention","7","2020","--","3,999,001","--","--","--"
"Other specified / NEC","Legal Intervention","13","2020","--","4,378,112","--","--","--"
"Other specified / NEC","Legal Intervention","14","2018","--","4,167,471","--","--","--"
"Other specified / NEC","Legal Intervention","15","2022","--","4,396,566","--","--","--"
"Other specified / NEC","Legal Intervention","15","2021","--","4,309,985","--","--","--"
